Date,Demographic_category,Administered_Dose1,Administered_Dose1_pct_known,Administered_Dose1_pct_US,Series_Complete_Yes,Administered_Dose1_pct_agegroup,Series_Complete_Pop_pct_agegroup,Series_Complete_Pop_Pct_known,Series_Complete_Pop_Pct_US,Booster_Doses_Vax_pct_agegroup,Booster_Doses_Pop_Pct_known,Booster_Doses_Vax_Pct_US,Booster_Doses_Pop_Pct_known_Last14Days,Booster_Doses_Yes,Booster_Doses_Yes_Last14Days
06/11/2021,Ages_50-64_yrs,46083311,26,26,41237365,72.4,64.8,26.7,26.7,0,0,26.7,0,0,0
06/11/2021,Ages_16-17_yrs,3428155,1.9,1.9,2670017,40.9,31.8,1.7,1.7,0,0,1.7,0,0,0
06/11/2021,Race_eth_Hispanic,22842980,17.5,12.9,19218698,35.8,30.1,16.3,12.5,0,0,16.3,0,0,0
06/11/2021,US,177420893,,100,154323044,53.4,46.5,,100,0,,100,,0,0
06/11/2021,Race_eth_NHBlack,11495814,8.8,6.5,9969451,27.9,24.2,8.5,6.5,0,0,8.5,0,0,0
06/11/2021,Race_eth_NHWhite,77661973,59.5,43.8,72079664,39.4,36.5,61.3,46.7,0,0,61.3,0,0,0
06/11/2021,Sex_known,175701698,99.9,99,153038903,,,99.9,99.2,0,0,99.9,0,0,0
06/11/2021,Ages_25-39_yrs,35621130,20.1,20.1,30472751,52.1,44.6,19.7,19.7,0,0,19.8,0,0,0
06/11/2021,Ages_75+_yrs,19583709,11,11,17834109,85.5,77.9,11.6,11.6,0,0,11.6,0,0,0
06/11/2021,Ages_12-17_yrs,7966094,4.5,4.5,4986287,31.5,19.7,3.2,3.2,0,0,3.2,0,0,0
06/11/2021,Ages_65-74_yrs,28362055,16,16,25919057,88.9,81.3,16.8,16.8,0,0,16.8,0,0,0
06/10/2021,Ages_12-17_yrs,7873622,4.4,4.4,4726877,31.1,18.7,3.1,3.1,0,0,3.1,0,0,0
06/10/2021,Ages_16-17_yrs,3406738,1.9,1.9,2631533,40.6,31.4,1.7,1.7,0,0,1.7,0,0,0
06/10/2021,Age_known,176973926,99.9,99.9,153467101,,,99.9,99.9,0,0,99.9,0,0,0
06/10/2021,Ages_75+_yrs,19573550,11.1,11.1,17815856,85.5,77.8,11.6,11.6,0,0,11.6,0,0,0
06/10/2021,US,176993618,,100,153471636,53.3,46.2,,100,0,,100,,0,0
06/10/2021,Age_unknown,19692,0,0,4535,,,0,0,0,0,0,0,0,0
06/10/2021,Race_eth_NHAIAN,1118524,0.9,0.6,948914,45.9,39,0.8,0.6,0,0,0.8,0,0,0
06/10/2021,Ages_<12yrs,152167,0.1,0.1,59338,0.3,0.1,0,0,0,0,0,0,0,0
06/10/2021,Race_eth_NHWhite,77533538,59.6,43.8,71754356,39.3,36.4,61.4,46.8,0,0,61.4,0,0,0
06/10/2021,Ages_50-64_yrs,46007859,26,26,41096406,72.3,64.6,26.8,26.8,0,0,26.8,0,0,0
06/10/2021,Ages_40-49_yrs,25193687,14.2,14.2,21949929,61.8,53.8,14.3,14.3,0,0,14.3,0,0,0
06/10/2021,Ages_12-15_yrs,4466884,2.5,2.5,2095344,26.4,12.4,1.4,1.4,0,0,1.4,0,0,0
06/10/2021,Race_eth_unknown,46844185,36,26.5,36520712,,,31.2,23.8,0,0,31.2,0,0,0
06/10/2021,Sex_unknown,1716955,1,1,1279540,,,0.8,0.8,0,0,0.8,0,0,0
06/10/2021,Race_eth_NHBlack,11454746,8.8,6.5,9897395,27.8,24,8.5,6.4,0,0,8.5,0,0,0
06/10/2021,Race_eth_Hispanic,22733233,17.5,12.8,19033743,35.7,29.9,16.3,12.4,0,0,16.3,0,0,0
06/10/2021,Sex_known,175276663,99.9,99,152192096,,,99.9,99.2,0,0,99.9,0,0,0
06/10/2021,Sex_Female,92910283,53,52.5,80968058,55.1,48,53.2,52.8,0,0,53.2,0,0,0
06/10/2021,Ages_18-24_yrs,14317565,8.1,8.1,11647471,46.8,38.1,7.6,7.6,0,0,7.6,0,0,0
06/10/2021,Sex_Male,82366380,47,46.5,71224038,50.4,43.6,46.8,46.4,0,0,46.8,0,0,0
06/10/2021,Race_eth_known,130149422,99.9,73.5,116950899,,,99.9,76.2,0,0,99.9,0,0,0
06/10/2021,Ages_<5yrs,6491,0,0,2160,0,0,0,0,0,0,0,0,0,0
06/10/2021,Ages_25-39_yrs,35513499,20.1,20.1,30288071,51.9,44.3,19.7,19.7,0,0,19.7,0,0,0
06/10/2021,Race_eth_NHNHOPI,365153,0.3,0.2,322296,39.3,34.7,0.3,0.2,0,0,0.3,0,0,0
06/10/2021,Ages_5-11_yrs,141999,0.1,0.1,56209,0.5,0.2,0,0,0,0,0,0,0,0
06/10/2021,Ages_65-74_yrs,28341977,16,16,25883153,88.9,81.2,16.9,16.9,0,0,16.9,0,0,0
06/10/2021,Race_eth_NHMult_Oth,7894893,6.1,4.5,6702461,95,91.3,5.7,4.4,0,0,5.7,0,0,0
06/10/2021,Race_eth_NHAsian,9049335,7,5.1,8291734,47.6,43.7,7.1,5.4,0,0,7.1,0,0,0
06/09/2021,Ages_<12yrs,148941,0.1,0.1,52723,0.3,0.1,0,0,0,0,0,0,0,0
06/09/2021,Ages_40-49_yrs,25137811,14.2,14.2,21850785,61.6,53.6,14.3,14.3,0,0,14.3,0,0,0
06/09/2021,Race_eth_unknown,46747357,36,26.5,36364551,,,31.3,23.8,0,0,31.3,0,0,0
06/09/2021,Race_eth_NHNHOPI,363943,0.3,0.2,319991,39.2,34.5,0.3,0.2,0,0,0.3,0,0,0
06/09/2021,Race_eth_NHMult_Oth,7877280,6.1,4.5,6664070,95,90.8,5.7,4.4,0,0,5.7,0,0,0
06/09/2021,Ages_16-17_yrs,3386457,1.9,1.9,2592043,40.4,30.9,1.7,1.7,0,0,1.7,0,0,0
06/09/2021,Ages_50-64_yrs,45938164,26,26,40969344,72.2,64.4,26.8,26.8,0,0,26.8,0,0,0
06/09/2021,Ages_65-74_yrs,28321077,16,16,25846810,88.8,81.1,16.9,16.9,0,0,16.9,0,0,0
06/09/2021,Ages_25-39_yrs,35414592,20.1,20.1,30121456,51.8,44,19.7,19.7,0,0,19.7,0,0,0
06/09/2021,Race_eth_NHBlack,11413609,8.8,6.5,9828377,27.7,23.8,8.5,6.4,0,0,8.5,0,0,0
06/09/2021,Ages_5-11_yrs,138801,0.1,0.1,49608,0.5,0.2,0,0,0,0,0,0,0,0
06/09/2021,Race_eth_known,129842250,99.9,73.5,116293137,,,99.9,76.2,0,0,99.9,0,0,0
06/09/2021,Ages_<5yrs,6467,0,0,2150,0,0,0,0,0,0,0,0,0,0
06/09/2021,Sex_known,174875337,99.9,99,151382336,,,99.9,99.2,0,0,99.9,0,0,0
06/09/2021,Ages_18-24_yrs,14262492,8.1,8.1,11553119,46.6,37.8,7.6,7.6,0,0,7.6,0,0,0
06/09/2021,Ages_75+_yrs,19561907,11.1,11.1,17796392,85.4,77.7,11.7,11.7,0,0,11.7,0,0,0
06/09/2021,Sex_Female,92710704,53,52.5,80565356,55,47.8,53.2,52.8,0,0,53.2,0,0,0
06/09/2021,Ages_12-15_yrs,4398556,2.5,2.5,1870555,26,11.1,1.2,1.2,0,0,1.2,0,0,0
06/09/2021,US,176589618,,100,152657712,53.2,46,,100,0,,100,,0,0
06/09/2021,Sex_Male,82164633,47,46.5,70816980,50.3,43.3,46.8,46.4,0,0,46.8,0,0,0
06/09/2021,Age_known,176569997,99.9,99.9,152653227,,,99.9,99.9,0,0,99.9,0,0,0
06/09/2021,Race_eth_NHAIAN,1115503,0.9,0.6,942627,45.8,38.7,0.8,0.6,0,0,0.8,0,0,0
06/09/2021,Race_eth_Hispanic,22634500,17.4,12.8,18859433,35.5,29.6,16.2,12.4,0,0,16.2,0,0,0
06/09/2021,Ages_12-17_yrs,7785013,4.4,4.4,4462598,30.8,17.6,2.9,2.9,0,0,2.9,0,0,0
06/09/2021,Race_eth_NHAsian,9030022,7,5.1,8241997,47.5,43.4,7.1,5.4,0,0,7.1,0,0,0
06/09/2021,Race_eth_NHWhite,77407393,59.6,43.8,71436642,39.2,36.2,61.4,46.8,0,0,61.4,0,0,0
06/09/2021,Sex_unknown,1714281,1,1,1275376,,,0.8,0.8,0,0,0.8,0,0,0
06/09/2021,Age_unknown,19621,0,0,4485,,,0,0,0,0,0,0,0,0
06/08/2021,Race_eth_NHBlack,11375010,8.8,6.5,9759856,27.6,23.7,8.4,6.4,0,0,8.4,0,0,0
06/08/2021,Ages_<12yrs,145840,0.1,0.1,45603,0.3,0.1,0,0,0,0,0,0,0,0
06/08/2021,Ages_16-17_yrs,3366351,1.9,1.9,2551123,40.1,30.4,1.7,1.7,0,0,1.7,0,0,0
06/08/2021,Ages_25-39_yrs,35319966,20,20,29961776,51.6,43.8,19.7,19.7,0,0,19.7,0,0,0
06/08/2021,Race_eth_NHMult_Oth,7859653,6.1,4.5,6624210,95,90.2,5.7,4.4,0,0,5.7,0,0,0
06/08/2021,Ages_50-64_yrs,45872730,26,26,40847141,72.1,64.2,26.9,26.9,0,0,26.9,0,0,0
06/08/2021,Sex_unknown,1711946,1,1,1271267,,,0.8,0.8,0,0,0.8,0,0,0
06/08/2021,Ages_75+_yrs,19550940,11.1,11.1,17777429,85.4,77.6,11.7,11.7,0,0,11.7,0,0,0
06/08/2021,Race_eth_NHAsian,9010819,7,5.1,8189020,47.4,43.1,7.1,5.4,0,0,7.1,0,0,0
06/08/2021,Race_eth_known,129545216,99.9,73.5,115624031,,,99.9,76.1,0,0,99.9,0,0,0
06/08/2021,Age_unknown,19557,0,0,4443,,,0,0,0,0,0,0,0,0
06/08/2021,Ages_12-15_yrs,4329389,2.5,2.5,1623943,25.6,9.6,1.1,1.1,0,0,1.1,0,0,0
06/08/2021,Ages_65-74_yrs,28301268,16.1,16.1,25811434,88.8,80.9,17,17,0,0,17,0,0,0
06/08/2021,US,176198701,,100,151837631,53.1,45.7,,100,0,,100,,0,0
06/08/2021,Ages_<5yrs,6454,0,0,2139,0,0,0,0,0,0,0,0,0,0
06/08/2021,Race_eth_unknown,46653475,36,26.5,36213580,,,31.3,23.9,0,0,31.3,0,0,0
06/08/2021,Ages_12-17_yrs,7695740,4.4,4.4,4175066,30.4,16.5,2.7,2.7,0,0,2.8,0,0,0
06/08/2021,Sex_Male,81968046,47,46.5,70407027,50.1,43.1,46.8,46.4,0,0,46.8,0,0,0
06/08/2021,Sex_Female,92518709,53,52.5,80159337,54.9,47.6,53.2,52.8,0,0,53.2,0,0,0
06/08/2021,Race_eth_NHWhite,77285477,59.7,43.9,71112169,39.2,36,61.5,46.8,0,0,61.5,0,0,0
06/08/2021,Sex_known,174486755,99.9,99,150566364,,,99.9,99.2,0,0,99.9,0,0,0
06/08/2021,Age_known,176179144,99.9,99.9,151833188,,,99.9,99.9,0,0,99.9,0,0,0
06/08/2021,Race_eth_Hispanic,22539346,17.4,12.8,18685221,35.4,29.3,16.2,12.3,0,0,16.2,0,0,0
06/08/2021,Ages_18-24_yrs,14207978,8.1,8.1,11459057,46.5,37.5,7.5,7.5,0,0,7.5,0,0,0
06/08/2021,Race_eth_NHAIAN,1112199,0.9,0.6,936002,45.7,38.4,0.8,0.6,0,0,0.8,0,0,0
06/08/2021,Race_eth_NHNHOPI,362712,0.3,0.2,317553,39.1,34.2,0.3,0.2,0,0,0.3,0,0,0
06/08/2021,Ages_40-49_yrs,25084682,14.2,14.2,21755682,61.5,53.3,14.3,14.3,0,0,14.3,0,0,0
06/08/2021,Ages_5-11_yrs,135722,0.1,0.1,42501,0.5,0.1,0,0,0,0,0,0,0,0
06/07/2021,Ages_12-17_yrs,7605627,4.3,4.3,3899301,30.1,15.4,2.6,2.6,0,0,2.6,0,0,0
06/07/2021,Race_eth_known,129238739,99.9,73.5,114961453,,,99.9,76.1,0,0,99.9,0,0,0
06/07/2021,Age_known,175775798,99.9,99.9,151017421,,,99.9,99.9,0,0,99.9,0,0,0
06/07/2021,Ages_5-11_yrs,132621,0.1,0.1,35786,0.5,0.1,0,0,0,0,0,0,0,0
06/07/2021,Race_eth_Hispanic,22440605,17.4,12.8,18514343,35.2,29,16.1,12.3,0,0,16.1,0,0,0
06/07/2021,Ages_<5yrs,6442,0,0,2132,0,0,0,0,0,0,0,0,0,0
06/07/2021,Ages_16-17_yrs,3346022,1.9,1.9,2513940,39.9,30,1.7,1.7,0,0,1.7,0,0,0
06/07/2021,Race_eth_unknown,46556531,36,26.5,36060338,,,31.4,23.9,0,0,31.4,0,0,0
06/07/2021,Age_unknown,19482,0,0,4390,,,0,0,0,0,0,0,0,0
06/07/2021,Race_eth_NHBlack,11337535,8.8,6.4,9695827,27.5,23.5,8.4,6.4,0,0,8.4,0,0,0
06/07/2021,Sex_unknown,1709825,1,1,1267294,,,0.8,0.8,0,0,0.8,0,0,0
06/07/2021,Sex_Female,92320107,53,52.5,79756970,54.8,47.3,53.3,52.8,0,0,53.3,0,0,0
06/07/2021,Race_eth_NHAsian,8989891,7,5.1,8137064,47.3,42.8,7.1,5.4,0,0,7.1,0,0,0
06/07/2021,Race_eth_NHWhite,77158137,59.7,43.9,70783485,39.1,35.9,61.6,46.9,0,0,61.6,0,0,0
06/07/2021,Sex_known,174085455,99.9,99,149754517,,,99.9,99.2,0,0,99.9,0,0,0
06/07/2021,Ages_50-64_yrs,45804549,26.1,26.1,40722365,72,64,27,27,0,0,27,0,0,0
06/07/2021,Ages_25-39_yrs,35221228,20,20,29798841,51.5,43.6,19.7,19.7,0,0,19.7,0,0,0
06/07/2021,Race_eth_NHAIAN,1109243,0.9,0.6,930578,45.5,38.2,0.8,0.6,0,0,0.8,0,0,0
06/07/2021,Ages_40-49_yrs,25030210,14.2,14.2,21659818,61.4,53.1,14.3,14.3,0,0,14.3,0,0,0
06/07/2021,Ages_65-74_yrs,28281229,16.1,16.1,25775028,88.7,80.8,17.1,17.1,0,0,17.1,0,0,0
06/07/2021,Sex_Male,81765348,47,46.5,69997547,50,42.8,46.7,46.3,0,0,46.7,0,0,0
06/07/2021,Ages_<12yrs,142718,0.1,0.1,38881,0.3,0.1,0,0,0,0,0,0,0,0
06/07/2021,Ages_12-15_yrs,4259605,2.4,2.4,1385361,25.2,8.2,0.9,0.9,0,0,0.9,0,0,0
06/07/2021,Ages_75+_yrs,19539994,11.1,11.1,17758683,85.3,77.5,11.8,11.8,0,0,11.8,0,0,0
06/07/2021,Race_eth_NHNHOPI,361495,0.3,0.2,315097,38.9,33.9,0.3,0.2,0,0,0.3,0,0,0
06/07/2021,US,175795280,,100,151021811,52.9,45.5,,100,0,,100,,0,0
06/07/2021,Race_eth_NHMult_Oth,7841833,6.1,4.5,6585059,95,89.7,5.7,4.4,0,0,5.7,0,0,0
06/07/2021,Ages_18-24_yrs,14150243,8.1,8,11364504,46.3,37.2,7.5,7.5,0,0,7.5,0,0,0
06/06/2021,Ages_5-11_yrs,129828,0.1,0.1,28970,0.5,0.1,0,0,0,0,0,0,0,0
06/06/2021,Age_known,175403421,99.9,99.9,150279000,,,99.9,99.9,0,0,99.9,0,0,0
06/06/2021,Race_eth_NHWhite,77041645,59.7,43.9,70479397,39,35.7,61.6,46.9,0,0,61.6,0,0,0
06/06/2021,US,175422839,,100,150283350,52.8,45.3,,100,0,,100,,0,0
06/06/2021,Ages_12-15_yrs,4194014,2.4,2.4,1149448,24.8,6.8,0.8,0.8,0,0,0.8,0,0,0
06/06/2021,Race_eth_NHNHOPI,360319,0.3,0.2,312959,38.8,33.7,0.3,0.2,0,0,0.3,0,0,0
06/06/2021,Age_unknown,19418,0,0,4350,,,0,0,0,0,0,0,0,0
06/06/2021,Sex_unknown,1708000,1,1,1264195,,,0.8,0.8,0,0,0.8,0,0,0
06/06/2021,Ages_65-74_yrs,28263221,16.1,16.1,25743835,88.6,80.7,17.1,17.1,0,0,17.1,0,0,0
06/06/2021,Sex_known,173714839,99.9,99,149019155,,,99.9,99.2,0,0,99.9,0,0,0
06/06/2021,Race_eth_Hispanic,22349063,17.3,12.7,18367091,35.1,28.8,16.1,12.2,0,0,16.1,0,0,0
06/06/2021,Sex_Female,92137599,53,52.5,79393072,54.7,47.1,53.3,52.8,0,0,53.3,0,0,0
06/06/2021,Ages_50-64_yrs,45741591,26.1,26.1,40612867,71.9,63.8,27,27,0,0,27,0,0,0
06/06/2021,Race_eth_known,128956064,99.9,73.5,114362300,,,99.9,76.1,0,0,99.9,0,0,0
06/06/2021,Race_eth_unknown,46466765,36,26.5,35921030,,,31.4,23.9,0,0,31.4,0,0,0
06/06/2021,Ages_<12yrs,139902,0.1,0.1,32053,0.3,0.1,0,0,0,0,0,0,0,0
06/06/2021,Ages_18-24_yrs,14098600,8,8,11282715,46.1,36.9,7.5,7.5,0,0,7.5,0,0,0
06/06/2021,Ages_12-17_yrs,7520894,4.3,4.3,3631319,29.7,14.4,2.4,2.4,0,0,2.4,0,0,0
06/06/2021,Race_eth_NHBlack,11304466,8.8,6.4,9640387,27.4,23.4,8.4,6.4,0,0,8.4,0,0,0
06/06/2021,Ages_40-49_yrs,24978499,14.2,14.2,21575397,61.2,52.9,14.4,14.4,0,0,14.4,0,0,0
06/06/2021,Race_eth_NHAIAN,1106885,0.9,0.6,926053,45.5,38,0.8,0.6,0,0,0.8,0,0,0
06/06/2021,Ages_25-39_yrs,35130014,20,20,29657983,51.4,43.4,19.7,19.7,0,0,19.7,0,0,0
06/06/2021,Sex_Male,81577240,47,46.5,69626083,49.9,42.6,46.7,46.3,0,0,46.7,0,0,0
06/06/2021,Race_eth_NHMult_Oth,7824576,6.1,4.5,6547223,95,89.2,5.7,4.4,0,0,5.7,0,0,0
06/06/2021,Race_eth_NHAsian,8969110,7,5.1,8089190,47.2,42.6,7.1,5.4,0,0,7.1,0,0,0
06/06/2021,Ages_<5yrs,6426,0,0,2121,0,0,0,0,0,0,0,0,0,0
06/06/2021,Ages_75+_yrs,19530700,11.1,11.1,17742831,85.3,77.5,11.8,11.8,0,0,11.8,0,0,0
06/06/2021,Ages_16-17_yrs,3326880,1.9,1.9,2481871,39.7,29.6,1.7,1.7,0,0,1.7,0,0,0
06/05/2021,Ages_25-39_yrs,35087347,20,20,29596995,51.3,43.3,19.7,19.7,0,0,19.7,0,0,0
06/05/2021,Race_eth_NHNHOPI,359940,0.3,0.2,312025,38.8,33.6,0.3,0.2,0,0,0.3,0,0,0
06/05/2021,Sex_unknown,1707499,1,1,1263248,,,0.8,0.8,0,0,0.8,0,0,0
06/05/2021,Race_eth_NHAsian,8957359,7,5.1,8059851,47.2,42.4,7.1,5.4,0,0,7.1,0,0,0
06/05/2021,Ages_50-64_yrs,45715194,26.1,26.1,40569749,71.8,63.7,27.1,27.1,0,0,27.1,0,0,0
06/05/2021,Race_eth_Hispanic,22299143,17.3,12.7,18288929,35,28.7,16,12.2,0,0,16,0,0,0
06/05/2021,Ages_18-24_yrs,14076169,8,8,11249360,46,36.8,7.5,7.5,0,0,7.5,0,0,0
06/05/2021,Ages_75+_yrs,19528242,11.1,11.1,17738976,85.3,77.4,11.8,11.8,0,0,11.8,0,0,0
06/05/2021,Ages_65-74_yrs,28257879,16.1,16.1,25735173,88.6,80.7,17.2,17.2,0,0,17.2,0,0,0
06/05/2021,Ages_40-49_yrs,24952977,14.2,14.2,21537643,61.2,52.8,14.4,14.4,0,0,14.4,0,0,0
06/05/2021,Race_eth_NHBlack,11291286,8.8,6.4,9617710,27.4,23.3,8.4,6.4,0,0,8.4,0,0,0
06/05/2021,US,175251643,,100,149920672,52.8,45.2,,100,0,,100,,0,0
06/05/2021,Sex_Male,81488722,47,46.5,69441504,49.9,42.5,46.7,46.3,0,0,46.7,0,0,0
06/05/2021,Race_eth_NHAIAN,1106349,0.9,0.6,924977,45.4,38,0.8,0.6,0,0,0.8,0,0,0
06/05/2021,Ages_5-11_yrs,128604,0.1,0.1,24641,0.4,0.1,0,0,0,0,0,0,0,0
06/05/2021,Sex_known,173544144,99.9,99,148657424,,,99.9,99.2,0,0,99.9,0,0,0
06/05/2021,Race_eth_known,128825624,99.9,73.5,114063323,,,99.9,76.1,0,0,99.9,0,0,0
06/05/2021,Race_eth_NHMult_Oth,7816893,6.1,4.5,6529619,95,88.9,5.7,4.4,0,0,5.7,0,0,0
06/05/2021,Age_unknown,19388,0,0,4330,,,0,0,0,0,0,0,0,0
06/05/2021,Ages_12-15_yrs,4158528,2.4,2.4,996868,24.6,5.9,0.7,0.7,0,0,0.7,0,0,0
06/05/2021,Race_eth_unknown,46426009,36,26.5,35857329,,,31.4,23.9,0,0,31.4,0,0,0
06/05/2021,Sex_Female,92055422,53,52.5,79215920,54.6,47,53.3,52.8,0,0,53.3,0,0,0
06/05/2021,Ages_<5yrs,6420,0,0,2116,0,0,0,0,0,0,0,0,0,0
06/05/2021,Ages_16-17_yrs,3317247,1.9,1.9,2463859,39.5,29.4,1.6,1.6,0,0,1.6,0,0,0
06/05/2021,Ages_12-17_yrs,7475775,4.3,4.3,3460727,29.5,13.7,2.3,2.3,0,0,2.3,0,0,0
06/05/2021,Ages_<12yrs,138672,0.1,0.1,27719,0.3,0.1,0,0,0,0,0,0,0,0
06/05/2021,Race_eth_NHWhite,76994654,59.8,43.9,70330212,39,35.6,61.7,46.9,0,0,61.7,0,0,0
06/05/2021,Age_known,175232255,99.9,99.9,149916342,,,99.9,99.9,0,0,99.9,0,0,0
06/04/2021,Ages_<12yrs,135577,0.1,0.1,19603,0.3,0,0,0,0,0,0,0,0,0
06/04/2021,Ages_12-15_yrs,4082592,2.3,2.3,699909,24.1,4.1,0.5,0.5,0,0,0.5,0,0,0
06/04/2021,Ages_<5yrs,6416,0,0,2108,0,0,0,0,0,0,0,0,0,0
06/04/2021,Ages_5-11_yrs,125516,0.1,0.1,16534,0.4,0.1,0,0,0,0,0,0,0,0
06/04/2021,Race_eth_Hispanic,22200635,17.3,12.7,18122473,34.8,28.4,16,12.1,0,0,16,0,0,0
06/04/2021,Sex_Female,91883290,53.1,52.5,78847964,54.5,46.8,53.3,52.9,0,0,53.3,0,0,0
06/04/2021,Ages_40-49_yrs,24902593,14.2,14.2,21456277,61.1,52.6,14.4,14.4,0,0,14.4,0,0,0
06/04/2021,Ages_65-74_yrs,28245045,16.2,16.1,25713604,88.6,80.6,17.2,17.2,0,0,17.2,0,0,0
06/04/2021,Ages_18-24_yrs,14032522,8,8,11182784,45.9,36.6,7.5,7.5,0,0,7.5,0,0,0
06/04/2021,Race_eth_known,128551822,99.9,73.5,113436297,,,99.9,76,0,0,99.9,0,0,0
06/04/2021,Race_eth_unknown,46347006,36.1,26.5,35734838,,,31.5,24,0,0,31.5,0,0,0
06/04/2021,Sex_Male,81309419,46.9,46.5,69063022,49.7,42.3,46.7,46.3,0,0,46.7,0,0,0
06/04/2021,Race_eth_NHWhite,76894564,59.8,44,70032851,39,35.5,61.7,46.9,0,0,61.7,0,0,0
06/04/2021,Ages_75+_yrs,19522440,11.2,11.2,17729205,85.2,77.4,11.9,11.9,0,0,11.9,0,0,0
06/04/2021,Race_eth_NHAsian,8933988,6.9,5.1,7997028,47,42.1,7,5.4,0,0,7,0,0,0
06/04/2021,Age_known,174879513,99.9,99.9,149166849,,,99.9,99.9,0,0,99.9,0,0,0
06/04/2021,Ages_50-64_yrs,45657455,26.1,26.1,40469590,71.7,63.6,27.1,27.1,0,0,27.1,0,0,0
06/04/2021,Race_eth_NHBlack,11258644,8.8,6.4,9563778,27.3,23.2,8.4,6.4,0,0,8.4,0,0,0
06/04/2021,Race_eth_NHNHOPI,358835,0.3,0.2,309514,38.6,33.3,0.3,0.2,0,0,0.3,0,0,0
06/04/2021,Ages_16-17_yrs,3298379,1.9,1.9,2428686,39.3,28.9,1.6,1.6,0,0,1.6,0,0,0
06/04/2021,Ages_12-17_yrs,7380971,4.2,4.2,3128595,29.2,12.4,2.1,2.1,0,0,2.1,0,0,0
06/04/2021,US,174898838,,100,149171155,52.7,44.9,,100,0,,100,,0,0
06/04/2021,Race_eth_NHMult_Oth,7800292,6.1,4.5,6489878,95,88.4,5.7,4.4,0,0,5.7,0,0,0
06/04/2021,Sex_unknown,1706129,1,1,1260169,,,0.9,0.8,0,0,0.9,0,0,0
06/04/2021,Age_unknown,19325,0,0,4306,,,0,0,0,0,0,0,0,0
06/04/2021,Sex_known,173192709,99.9,99,147910986,,,99.9,99.2,0,0,99.9,0,0,0
06/04/2021,Race_eth_NHAIAN,1104864,0.9,0.6,920775,45.4,37.8,0.8,0.6,0,0,0.8,0,0,0
06/04/2021,Ages_25-39_yrs,35002910,20,20,29467191,51.2,43.1,19.8,19.8,0,0,19.8,0,0,0
06/03/2021,Ages_25-39_yrs,34878578,20,20,29271899,51,42.8,19.8,19.7,0,0,19.8,0,0,0
06/03/2021,Race_eth_NHAIAN,1101300,0.9,0.6,915002,45.2,37.6,0.8,0.6,0,0,0.8,0,0,0
06/03/2021,Race_eth_unknown,46227327,36.1,26.5,35556642,,,31.6,24,0,0,31.6,0,0,0
06/03/2021,US,174399533,,100,148214587,52.5,44.6,,100,0,,100,,0,0
06/03/2021,Ages_12-15_yrs,3991660,2.3,2.3,413263,23.6,2.4,0.3,0.3,0,0,0.3,0,0,0
06/03/2021,Ages_65-74_yrs,28221913,16.2,16.2,25674033,88.5,80.5,17.3,17.3,0,0,17.3,0,0,0
06/03/2021,Ages_75+_yrs,19510620,11.2,11.2,17708591,85.2,77.3,11.9,11.9,0,0,11.9,0,0,0
06/03/2021,Ages_18-24_yrs,13968241,8,8,11086537,45.7,36.2,7.5,7.5,0,0,7.5,0,0,0
06/03/2021,Race_eth_NHMult_Oth,7777051,6.1,4.5,6441406,95,87.7,5.7,4.3,0,0,5.7,0,0,0
06/03/2021,Race_eth_NHNHOPI,357423,0.3,0.2,306598,38.5,33,0.3,0.2,0,0,0.3,0,0,0
06/03/2021,Ages_<12yrs,132079,0.1,0.1,11868,0.3,0,0,0,0,0,0,0,0,0
06/03/2021,Race_eth_NHBlack,11212863,8.7,6.4,9492335,27.2,23,8.4,6.4,0,0,8.4,0,0,0
06/03/2021,Ages_40-49_yrs,24831354,14.2,14.2,21337521,60.9,52.3,14.4,14.4,0,0,14.4,0,0,0
06/03/2021,Ages_5-11_yrs,122037,0.1,0.1,8814,0.4,0,0,0,0,0,0,0,0,0
06/03/2021,Ages_<5yrs,6401,0,0,2095,0,0,0,0,0,0,0,0,0,0
06/03/2021,Race_eth_known,128172196,99.9,73.5,112657926,,,99.9,76,0,0,99.9,0,0,0
06/03/2021,Ages_12-17_yrs,7266556,4.2,4.2,2805441,28.7,11.1,1.9,1.9,0,0,1.9,0,0,0
06/03/2021,Ages_50-64_yrs,45570938,26.1,26.1,40314438,71.6,63.3,27.2,27.2,0,0,27.2,0,0,0
06/03/2021,Sex_Female,91635961,53.1,52.5,78375250,54.4,46.5,53.3,52.9,0,0,53.3,0,0,0
06/03/2021,Sex_known,172696203,99.9,99,146960006,,,99.9,99.2,0,0,99.9,0,0,0
06/03/2021,Race_eth_NHWhite,76736160,59.9,44,69643672,38.9,35.3,61.8,47,0,0,61.8,0,0,0
06/03/2021,Race_eth_NHAsian,8905454,6.9,5.1,7930378,46.9,41.7,7,5.4,0,0,7,0,0,0
06/03/2021,Sex_unknown,1703330,1,1,1254581,,,0.9,0.8,0,0,0.9,0,0,0
06/03/2021,Age_known,174380279,99.9,99.9,148210328,,,99.9,99.9,0,0,99.9,0,0,0
06/03/2021,Race_eth_Hispanic,22081945,17.2,12.7,17928535,34.6,28.1,15.9,12.1,0,0,15.9,0,0,0
06/03/2021,Ages_16-17_yrs,3274896,1.9,1.9,2392178,39,28.5,1.6,1.6,0,0,1.6,0,0,0
06/03/2021,Age_unknown,19254,0,0,4259,,,0,0,0,0,0,0,0,0
